# EvNr,  EvT,   V(1),  T(1), ..., V(NC), T(NC) 
3278, 103.181, 0.093, -0.001, 0.133, 0.003, 0.087, -0.001
3292, 103.572, 0.135, 0.001, 0.198, 0.001, 0.191, -0.003
3308, 103.989, 0.033, -0.001, 0.168, 0.003, 0.134, -0.001
3314, 104.091, 0.127, 0.001, 0.116, 0.001, 0.097, -0.003
3320, 104.293, 0.106, 0.001, 0.108, 0.001, 0.091, -0.003
3326, 104.588, 0.099, 0.003, 0.126, -0.001, 0.111, -0.001
3329, 104.769, 0.101, -0.000, 0.113, -0.000, 0.037, -0.000
3332, 104.805, 0.301, -0.003, 0.299, 0.001, 0.267, 0.001
3351, 105.473, 0.181, -0.000, 0.166, -0.000, 0.114, -0.000
3352, 105.539, 0.101, 0.003, 0.085, -0.001, 0.067, -0.001
3355, 105.756, 0.085, 0.001, 0.118, 0.001, 0.072, -0.003
3364, 105.928, 0.096, -0.000, 0.093, -0.000, 0.034, -0.000
3379, 106.317, 0.106, -0.000, 0.122, -0.000, 0.112, -0.000
3412, 107.184, 0.206, -0.001, 0.087, 0.003, 0.080, -0.001
3413, 107.211, 0.104, 0.001, 0.130, 0.001, 0.100, -0.003
3420, 107.451, 0.101, -0.000, 0.115, -0.000, 0.111, -0.000
3434, 108.053, 0.113, 0.003, 0.138, -0.001, 0.109, -0.001
3453, 108.644, 0.074, -0.001, 0.077, 0.003, 0.103, -0.001
3457, 108.713, 0.090, 0.001, 0.088, 0.001, 0.055, -0.003
3479, 109.289, 0.113, -0.000, 0.266, -0.000, 0.161, -0.000
3481, 109.306, 0.179, 0.001, 0.248, 0.001, 0.325, -0.003
3500, 109.974, 0.106, -0.001, 0.135, 0.003, 0.081, -0.001
3511, 110.233, 0.091, 0.001, 0.104, 0.001, 0.189, -0.003
3516, 110.321, 0.065, -0.001, 0.168, -0.001, 0.348, 0.003
3523, 110.553, 0.085, 0.001, 0.091, 0.001, 0.081, -0.003
3528, 110.703, 0.106, 0.003, 0.121, -0.001, 0.087, -0.001
3536, 110.834, 0.203, 0.003, 0.288, -0.001, 0.203, -0.001
3541, 110.924, 0.096, -0.000, 0.121, -0.000, 0.095, -0.000
3548, 111.109, 0.109, -0.000, 0.174, -0.000, 0.097, -0.000
3577, 111.894, 0.134, -0.000, 0.130, -0.000, 0.112, -0.000
3578, 111.923, 0.080, 0.001, 0.097, 0.001, 0.075, -0.003
3587, 112.103, 0.098, 0.003, 0.079, -0.001, 0.073, -0.001
3622, 113.617, 0.121, -0.000, 0.112, -0.000, 0.128, -0.000
3627, 113.844, 0.099, 0.001, 0.147, 0.001, 0.100, -0.003
3633, 114.023, 0.079, -0.000, 0.118, -0.000, 0.076, -0.000
3639, 114.173, 0.171, 0.001, 0.233, 0.001, 0.249, -0.003
3641, 114.254, 0.127, 0.003, 0.104, -0.001, 0.192, -0.001
3680, 115.499, 0.095, 0.001, 0.097, -0.003, 0.092, 0.001
3696, 116.025, 0.156, -0.000, 0.185, -0.000, 0.117, -0.000
3701, 116.149, 0.102, 0.003, 0.099, -0.001, 0.097, -0.001
3712, 116.529, 0.090, -0.000, 0.090, -0.000, 0.065, -0.000
3718, 116.738, 0.099, 0.003, 0.176, -0.001, 0.161, -0.001
3722, 116.815, 0.080, 0.003, 0.088, -0.001, 0.089, -0.001
3744, 117.682, 0.088, 0.004, 0.085, -0.000, 0.044, -0.004
3745, 117.695, 0.134, 0.003, 0.096, -0.001, 0.112, -0.001
3755, 118.012, 0.123, -0.000, 0.132, -0.000, 0.109, -0.000
3758, 118.082, 0.116, 0.004, 0.099, -0.000, 0.081, -0.004
