# Nacc, Ndble, Tau, delT(iChan), ... V(iChan)
274565, 477, 5.064,   5.064, 5.064,   0.0884, 0.0756
274624, 478, 2.698,   2.698, 0,   0.242, 0
274990, 479, 3.276,   3.276, 3.276,   0.149, 0.101
275250, 480, 1.076,   1.076, 1.076,   0.338, 0.101
275259, 481, 0.364,   0, 0.364,   0, 0.0725
275339, 482, 0.844,   0.844, 0.844,   0.0791, 0.0787
276112, 483, 4.24,   0, 4.24,   0, 0.127
276265, 484, 1.28,   1.28, 1.28,   0.0869, 0.0709
277427, 485, 5.644,   0, 5.644,   0, 0.279
277878, 486, 0.608,   0.608, 0.608,   0.184, 0.185
278380, 487, 5.028,   5.028, 5.028,   0.106, 0.0944
278763, 488, 0.612,   0.612, 0.612,   0.196, 0.0834
281303, 489, 0.516,   0.516, 0.516,   0.135, 0.105
281511, 490, 1.8,   0, 1.8,   0, 0.252
282299, 491, 0.656,   0, 0.656,   0, 0.158
282560, 492, 1.156,   0, 1.156,   0, 0.174
282758, 493, 6.532,   6.532, 6.532,   0.129, 0.115
282957, 494, 9,   0, 9,   0, 0.319
282979, 495, 0.168,   0, 0.168,   0, 0.358
283093, 496, 1.68,   1.68, 0,   0.123, 0
283301, 497, 3.174,   3.176, 3.172,   0.132, 0.146
284168, 498, 0.522,   0.52, 0.524,   0.196, 0.107
284185, 499, 13.65,   13.65, 13.65,   0.0853, 0.105
284683, 500, 6.484,   6.484, 6.484,   0.295, 0.252
284723, 501, 3.966,   0, 3.966,   0, 0.143
285146, 502, 0.892,   0.892, 0.892,   0.0822, 0.0928
285580, 503, 0.412,   0.412, 0.412,   0.104, 0.0991
286259, 504, 2.276,   2.276, 2.276,   0.123, 0.105
286338, 505, 8.944,   0, 8.944,   0, 0.0647
288065, 506, 5.828,   5.828, 5.828,   0.165, 0.127
288098, 507, 3.736,   3.736, 0,   0.107, 0
289006, 508, 1.87,   0, 1.87,   0, 0.0694
289160, 509, 7.92,   7.92, 0,   0.196, 0
289223, 510, 0.272,   0, 0.272,   0, 0.0616
289387, 511, 3.276,   0, 3.276,   0, 0.162
289556, 512, 0.368,   0.368, 0.368,   0.0978, 0.0678
290782, 513, 4.964,   0, 4.964,   0, 0.0834
291300, 514, 9.11,   9.11, 9.11,   0.123, 0.102
291670, 515, 1.158,   1.158, 1.158,   0.21, 0.143
292020, 516, 1.54,   1.54, 1.54,   0.0634, 0.122
292582, 517, 2.596,   0, 2.596,   0, 0.358
293625, 518, 2.278,   0, 2.278,   0, 0.168
293901, 519, 2.948,   0, 2.948,   0, 0.0725
293925, 520, 0.608,   0, 0.608,   0, 0.085
295627, 521, 0.474,   0.476, 0.472,   0.104, 0.0772
296029, 522, 4.236,   0, 4.236,   0, 0.105
296549, 523, 0.734,   0, 0.734,   0, 0.11
296651, 524, 0.348,   0.348, 0.348,   0.0837, 0.0959
297217, 525, 1.392,   1.392, 1.392,   0.0884, 0.118
297933, 526, 1.912,   0, 1.912,   0, 0.358
298369, 527, 3.364,   3.364, 3.364,   0.142, 0.127
298650, 528, 2.732,   0, 2.732,   0, 0.315
299789, 529, 2.098,   0, 2.098,   0, 0.188
300628, 530, 0.37,   0, 0.37,   0, 0.358
300984, 531, 5.212,   5.212, 0,   0.0869, 0
301216, 532, 1.908,   1.908, 1.908,   0.228, 0.152
303217, 533, 1.916,   0, 1.916,   0, 0.118
303628, 534, 0.44,   0.44, 0,   0.134, 0
303851, 535, 2.822,   0, 2.822,   0, 0.116
305586, 536, 11.92,   0, 11.92,   0, 0.101
306397, 537, 1.668,   0, 1.668,   0, 0.287
306710, 538, 9.228,   9.228, 0,   0.188, 0
307059, 539, 1.976,   1.976, 0,   0.121, 0
307156, 540, 1.416,   1.416, 1.416,   0.0962, 0.0725
307296, 541, 3.472,   0, 3.472,   0, 0.0709
307354, 542, 0.608,   0.608, 0,   0.0822, 0
309138, 543, 0.916,   0, 0.916,   0, 0.202
309340, 544, 0.944,   0, 0.944,   0, 0.0678
309882, 545, 0.936,   0, 0.936,   0, 0.127
310116, 546, 0.766,   0.766, 0,   0.149, 0
310751, 547, 0.688,   0.688, 0.688,   0.11, 0.113
310830, 548, 0.982,   0.982, 0,   0.14, 0
312510, 549, 1.904,   1.904, 1.904,   0.145, 0.141
312636, 550, 0.248,   0, 0.248,   0, 0.358
313252, 551, 2.528,   2.528, 0,   0.102, 0
314719, 552, 1.864,   1.864, 0,   0.121, 0
316147, 553, 1.34,   0, 1.34,   0, 0.162
316448, 554, 0.38,   0.38, 0.38,   0.09, 0.0678
316664, 555, 1.33,   1.328, 1.332,   0.121, 0.116
316824, 556, 0.72,   0, 0.72,   0, 0.198
317067, 557, 1.388,   0, 1.388,   0, 0.221
318525, 558, 1.684,   1.684, 1.684,   0.0775, 0.0881
318751, 559, 2.368,   0, 2.368,   0, 0.307
319134, 560, 3.076,   0, 3.076,   0, 0.0741
319441, 561, 5.628,   5.628, 5.628,   0.0869, 0.0819
319444, 562, 0.536,   0, 0.536,   0, 0.308
319618, 563, 2.498,   0, 2.498,   0, 0.116
320833, 564, 0.324,   0.324, 0.324,   0.112, 0.0787
321223, 565, 1.142,   0, 1.142,   0, 0.194
321465, 566, 0.596,   0, 0.596,   0, 0.185
321591, 567, 1.996,   0, 1.996,   0, 0.101
322177, 568, 0.308,   0.308, 0.308,   0.113, 0.132
322597, 569, 0.288,   0, 0.288,   0, 0.085
323190, 570, 1.792,   0, 1.792,   0, 0.321
323251, 571, 1.804,   1.804, 1.804,   0.0728, 0.0709
324892, 572, 4.65,   0, 4.65,   0, 0.323
325012, 573, 1.99,   1.99, 0,   0.0666, 0
325102, 574, 6.796,   0, 6.796,   0, 0.0647
326067, 575, 3.228,   3.228, 3.228,   0.181, 0.137
326378, 576, 0.948,   0.948, 0,   0.109, 0
328197, 577, 0.864,   0, 0.864,   0, 0.0819
328740, 578, 2.346,   2.346, 0,   0.102, 0
329998, 579, 0.516,   0.516, 0,   0.0681, 0
330135, 580, 2.956,   0, 2.956,   0, 0.0912
330280, 581, 2.236,   2.236, 2.236,   0.104, 0.11
330712, 582, 1.494,   1.494, 1.494,   0.188, 0.126
331123, 583, 11.51,   11.51, 0,   0.145, 0
331428, 584, 2.108,   2.108, 2.108,   0.117, 0.152
331636, 585, 0.472,   0, 0.472,   0, 0.143
333475, 586, 4.704,   0, 4.704,   0, 0.165
334589, 587, 1.334,   1.336, 1.332,   0.115, 0.129
335386, 588, 0.844,   0.844, 0.844,   0.0853, 0.0928
335843, 589, 3.144,   0, 3.144,   0, 0.085
336207, 590, 2.764,   2.764, 0,   0.187, 0
336679, 591, 2.798,   0, 2.798,   0, 0.116
338058, 592, 0.312,   0, 0.312,   0, 0.343
338143, 593, 2.964,   2.964, 0,   0.0728, 0
339149, 594, 0.538,   0.538, 0.538,   0.101, 0.122
339195, 595, 0.764,   0, 0.764,   0, 0.174
339301, 596, 1.836,   0, 1.836,   0, 0.0678
340002, 597, 0.46,   0.46, 0.46,   0.0931, 0.0772
340558, 598, 1.636,   1.636, 1.636,   0.0869, 0.0756
340689, 599, 4.804,   4.804, 4.804,   0.138, 0.138
340758, 600, 1.272,   1.272, 1.272,   0.126, 0.104
341146, 601, 2.188,   2.188, 0,   0.12, 0
341925, 602, 13.17,   13.18, 13.17,   0.102, 0.177
342229, 603, 0.392,   0, 0.392,   0, 0.221
342665, 604, 0.49,   0, 0.49,   0, 0.243
343064, 605, 6.276,   6.276, 0,   0.271, 0
343435, 606, 3.908,   3.908, 3.908,   0.118, 0.358
343691, 607, 0.97,   0.968, 0.972,   0.27, 0.0991
343915, 608, 1.048,   1.048, 0,   0.217, 0
344067, 609, 0.71,   0.708, 0.712,   0.112, 0.0928
344402, 610, 0.826,   0.824, 0.828,   0.117, 0.154
345217, 611, 3.094,   3.094, 0,   0.09, 0
346512, 612, 5.38,   5.38, 5.38,   0.0884, 0.085
346886, 613, 0.744,   0, 0.744,   0, 0.127
346973, 614, 1.076,   0, 1.076,   0, 0.102
347126, 615, 3.712,   3.712, 0,   0.271, 0
347394, 616, 3.724,   3.724, 3.724,   0.193, 0.165
347918, 617, 0.508,   0, 0.508,   0, 0.11
348211, 618, 2.492,   0, 2.492,   0, 0.141
348791, 619, 2.708,   2.708, 2.708,   0.156, 0.104
349317, 620, 2.044,   0, 2.044,   0, 0.0725
350249, 621, 1.258,   1.26, 1.256,   0.0853, 0.0866
350825, 622, 2.66,   0, 2.66,   0, 0.252
350953, 623, 2.336,   0, 2.336,   0, 0.0928
351157, 624, 6.806,   6.804, 6.808,   0.121, 0.0897
351378, 625, 1.974,   0, 1.974,   0, 0.308
351776, 626, 6.588,   6.588, 6.588,   0.156, 0.16
352659, 627, 7.056,   7.056, 7.056,   0.0759, 0.0959
352781, 628, 5.352,   0, 5.352,   0, 0.282
352911, 629, 1.96,   0, 1.96,   0, 0.118
352974, 630, 5.684,   5.684, 5.684,   0.102, 0.0881
353430, 631, 4.664,   0, 4.664,   0, 0.0756
354875, 632, 3.408,   3.408, 0,   0.0759, 0
355048, 633, 1.952,   1.952, 0,   0.338, 0
355521, 634, 1.264,   1.264, 1.264,   0.104, 0.0912
356231, 635, 4.222,   0, 4.222,   0, 0.199
356272, 636, 6.364,   0, 6.364,   0, 0.0881
356650, 637, 0.42,   0, 0.42,   0, 0.112
356933, 638, 1.916,   0, 1.916,   0, 0.323
357162, 639, 0.528,   0.528, 0.528,   0.134, 0.133
358061, 640, 1.012,   1.012, 1.012,   0.143, 0.101
359325, 641, 1.182,   1.184, 1.18,   0.107, 0.176
360009, 642, 0.938,   0.94, 0.936,   0.135, 0.108
360248, 643, 6.328,   0, 6.328,   0, 0.11
360467, 644, 0.372,   0.372, 0.372,   0.0931, 0.0866
361367, 645, 1.348,   0, 1.348,   0, 0.152
363229, 646, 6.076,   0, 6.076,   0, 0.271
363589, 647, 0.948,   0.948, 0.948,   0.0712, 0.0741
363890, 648, 0.608,   0, 0.608,   0, 0.101
364704, 649, 0.296,   0.294, 0.298,   0.107, 0.0975
365361, 650, 5.476,   5.476, 5.476,   0.21, 0.14
366474, 651, 6.108,   0, 6.108,   0, 0.0912
367506, 652, 0.472,   0.472, 0,   0.0822, 0
367813, 653, 2.1,   0, 2.1,   0, 0.158
368828, 654, 2.852,   0, 2.852,   0, 0.101
368976, 655, 0.302,   0.302, 0,   0.123, 0
369776, 656, 3.952,   3.952, 3.952,   0.203, 0.118
370164, 657, 1.244,   0, 1.244,   0, 0.0928
370237, 658, 9.042,   0, 9.042,   0, 0.155
370424, 659, 2.132,   0, 2.132,   0, 0.26
370426, 660, 2.072,   0, 2.072,   0, 0.108
370761, 661, 3.196,   0, 3.196,   0, 0.0709
371839, 662, 1.864,   1.864, 1.864,   0.101, 0.0975
373045, 663, 0.8,   0, 0.8,   0, 0.0975
373593, 664, 3.986,   0, 3.986,   0, 0.358
373630, 665, 1.184,   0, 1.184,   0, 0.137
373678, 666, 2.422,   2.422, 2.422,   0.235, 0.204
373688, 667, 3.832,   3.832, 0,   0.135, 0
374366, 668, 6.644,   6.644, 6.644,   0.0775, 0.0834
375236, 669, 4.228,   4.228, 0,   0.0931, 0
375446, 670, 2.372,   0, 2.372,   0, 0.0834
377813, 671, 0.384,   0.384, 0,   0.176, 0
378026, 672, 1.336,   1.336, 1.336,   0.0884, 0.0928
378274, 673, 0.724,   0.724, 0,   0.0931, 0
379966, 674, 7.708,   0, 7.708,   0, 0.0787
380027, 675, 0.58,   0, 0.58,   0, 0.158
381240, 676, 0.698,   0, 0.698,   0, 0.0834
382127, 677, 5.108,   0, 5.108,   0, 0.108
382345, 678, 7.06,   7.06, 7.06,   0.113, 0.102
382755, 679, 0.786,   0.784, 0.788,   0.304, 0.154
384453, 680, 1.09,   1.092, 1.088,   0.109, 0.0881
384962, 681, 0.6,   0.6, 0.6,   0.0853, 0.0944
384986, 682, 2.65,   2.65, 0,   0.0837, 0
387086, 683, 0.192,   0.192, 0.192,   0.109, 0.202
387658, 684, 4.128,   4.128, 0,   0.0869, 0
388523, 685, 0.956,   0, 0.956,   0, 0.0662
388852, 686, 1.304,   0, 1.304,   0, 0.126
389127, 687, 6.98,   6.98, 0,   0.165, 0
389181, 688, 2.232,   0, 2.232,   0, 0.108
389527, 689, 1.104,   1.104, 0,   0.09, 0
389674, 690, 0.324,   0.324, 0.324,   0.0869, 0.105
393356, 691, 1.732,   1.732, 1.732,   0.17, 0.115
394371, 692, 0.272,   0.272, 0.272,   0.0869, 0.0912
394804, 693, 3.544,   3.544, 3.544,   0.11, 0.0772
395332, 694, 0.48,   0, 0.48,   0, 0.0819
396982, 695, 1.168,   1.168, 1.168,   0.213, 0.0881
397577, 696, 4.44,   0, 4.44,   0, 0.116
398416, 697, 0.832,   0, 0.832,   0, 0.11
399567, 698, 2.468,   2.468, 2.468,   0.101, 0.11
399579, 699, 0.856,   0.856, 0.856,   0.0775, 0.105
400028, 700, 0.4,   0, 0.4,   0, 0.0631
400101, 701, 0.448,   0.448, 0,   0.154, 0
400140, 702, 0.472,   0, 0.472,   0, 0.0647
400500, 703, 5.142,   5.14, 5.144,   0.135, 0.0819
400669, 704, 5.086,   5.088, 5.084,   0.0931, 0.107
400753, 705, 1.352,   0, 1.352,   0, 0.0944
401347, 706, 0.3,   0.3, 0.3,   0.0916, 0.0647
401420, 707, 3.896,   3.896, 3.896,   0.102, 0.14
401949, 708, 7.384,   0, 7.384,   0, 0.0803
403048, 709, 1.3,   0, 1.3,   0, 0.165
403462, 710, 2.92,   0, 2.92,   0, 0.0709
403473, 711, 0.992,   0.992, 0.992,   0.137, 0.0819
403498, 712, 2.664,   2.664, 0,   0.14, 0
403718, 713, 3.644,   0, 3.644,   0, 0.243
404280, 714, 2.294,   2.294, 2.294,   0.0931, 0.0709
404868, 715, 2.26,   0, 2.26,   0, 0.0756
405350, 716, 0.674,   0.672, 0.676,   0.107, 0.101
406290, 717, 0.484,   0.484, 0,   0.0853, 0
406342, 718, 1.744,   1.744, 1.744,   0.0884, 0.0866
406459, 719, 2.936,   0, 2.936,   0, 0.251
407562, 720, 5.912,   0, 5.912,   0, 0.358
409421, 721, 1.092,   0, 1.092,   0, 0.0772
409497, 722, 2.004,   2.004, 2.004,   0.0712, 0.0662
409739, 723, 0.472,   0, 0.472,   0, 0.173
410755, 724, 1.176,   1.176, 1.176,   0.14, 0.187
411629, 725, 1.912,   1.912, 1.912,   0.188, 0.151
413993, 726, 0.476,   0.476, 0.476,   0.0931, 0.108
414554, 727, 0.292,   0.292, 0.292,   0.0869, 0.0803
416792, 728, 2.732,   0, 2.732,   0, 0.141
417018, 729, 0.362,   0.36, 0.364,   0.213, 0.151
417130, 730, 1.228,   0, 1.228,   0, 0.107
417985, 731, 3.492,   3.492, 0,   0.188, 0
418304, 732, 1.524,   0, 1.524,   0, 0.0991
418487, 733, 4.268,   0, 4.268,   0, 0.119
418827, 734, 12.41,   12.41, 12.42,   0.257, 0.149
418847, 735, 1.31,   1.312, 1.308,   0.192, 0.155
419809, 736, 6.702,   0, 6.702,   0, 0.0725
420523, 737, 1.354,   1.356, 1.352,   0.115, 0.213
420714, 738, 0.852,   0.852, 0.852,   0.179, 0.227
421250, 739, 5.288,   0, 5.288,   0, 0.14
421340, 740, 3.56,   3.56, 3.56,   0.0994, 0.0866
423359, 741, 1.8,   1.8, 1.8,   0.176, 0.221
425926, 742, 0.866,   0.864, 0.868,   0.171, 0.0662
426433, 743, 0.17,   0.172, 0.168,   0.0837, 0.0616
427255, 744, 12.53,   0, 12.53,   0, 0.218
427688, 745, 2.936,   2.936, 2.936,   0.107, 0.11
428140, 746, 5.492,   0, 5.492,   0, 0.0834
428847, 747, 3.016,   0, 3.016,   0, 0.358
429139, 748, 3.364,   3.364, 0,   0.234, 0
429852, 749, 0.412,   0, 0.412,   0, 0.124
429900, 750, 7.864,   0, 7.864,   0, 0.0694
429994, 751, 1.138,   0, 1.138,   0, 0.183
430089, 752, 1.646,   1.644, 1.648,   0.107, 0.0819
431028, 753, 1.496,   1.496, 1.496,   0.165, 0.0912
431390, 754, 2.626,   0, 2.626,   0, 0.124
431432, 755, 1.632,   0, 1.632,   0, 0.129
431784, 756, 2.572,   0, 2.572,   0, 0.135
432073, 757, 0.7,   0, 0.7,   0, 0.358
432543, 758, 5.852,   5.852, 0,   0.0712, 0
432652, 759, 0.63,   0.628, 0.632,   0.192, 0.0725
433256, 760, 0.986,   0.984, 0.988,   0.138, 0.0881
433733, 761, 0.368,   0, 0.368,   0, 0.122
434029, 762, 3.974,   0, 3.974,   0, 0.118
436253, 763, 2.348,   2.346, 2.35,   0.171, 0.0912
437211, 764, 2.32,   0, 2.32,   0, 0.105
437858, 765, 9.532,   0, 9.532,   0, 0.0834
438541, 766, 0.576,   0.576, 0.576,   0.0759, 0.0866
438561, 767, 9.44,   0, 9.44,   0, 0.132
438673, 768, 0.292,   0.292, 0.292,   0.101, 0.0834
439524, 769, 1.616,   1.616, 0,   0.11, 0
440092, 770, 1.004,   0, 1.004,   0, 0.0991
440959, 771, 0.9,   0, 0.9,   0, 0.0881
441453, 772, 0.776,   0, 0.776,   0, 0.0803
442225, 773, 2.72,   0, 2.72,   0, 0.0834
442344, 774, 3.72,   0, 3.72,   0, 0.107
442839, 775, 12.05,   12.05, 12.05,   0.17, 0.129
443087, 776, 0.432,   0, 0.432,   0, 0.0991
443280, 777, 0.514,   0.516, 0.512,   0.143, 0.124
443309, 778, 5.772,   5.772, 0,   0.137, 0
443432, 779, 0.356,   0.356, 0.356,   0.234, 0.11
443528, 780, 2.276,   2.276, 2.276,   0.121, 0.0756
444357, 781, 0.422,   0, 0.422,   0, 0.283
444595, 782, 1.808,   0, 1.808,   0, 0.179
445371, 783, 9.396,   9.396, 0,   0.0947, 0
445877, 784, 5.498,   5.498, 0,   0.124, 0
446995, 785, 0.692,   0.692, 0.692,   0.134, 0.194
447647, 786, 0.744,   0.744, 0.744,   0.106, 0.0944
448499, 787, 3.744,   3.744, 3.744,   0.11, 0.0897
448703, 788, 0.478,   0.476, 0.48,   0.16, 0.0912
450288, 789, 1.96,   1.96, 1.96,   0.299, 0.271
450402, 790, 0.702,   0, 0.702,   0, 0.315
450962, 791, 10.16,   10.16, 0,   0.0806, 0
451665, 792, 14.37,   14.37, 14.37,   0.135, 0.0912
452296, 793, 2.528,   0, 2.528,   0, 0.296
453489, 794, 2.672,   2.672, 2.672,   0.151, 0.191
453607, 795, 1.702,   1.7, 1.704,   0.267, 0.104
454646, 796, 5.868,   0, 5.868,   0, 0.116
458613, 797, 0.592,   0.592, 0,   0.112, 0
459258, 798, 11.02,   11.02, 11.02,   0.121, 0.0959
459380, 799, 8.296,   0, 8.296,   0, 0.0772
459516, 800, 0.428,   0, 0.428,   0, 0.266
460501, 801, 13.08,   13.08, 0,   0.0853, 0
460656, 802, 0.408,   0.408, 0.408,   0.117, 0.115
460744, 803, 4.396,   0, 4.396,   0, 0.119
460976, 804, 0.836,   0.836, 0.836,   0.0978, 0.149
461049, 805, 4.252,   0, 4.252,   0, 0.173
463250, 806, 1.712,   0, 1.712,   0, 0.0803
464354, 807, 0.844,   0, 0.844,   0, 0.085
464912, 808, 1.88,   1.88, 1.88,   0.281, 0.202
466221, 809, 2.328,   2.328, 2.328,   0.162, 0.137
466583, 810, 4.856,   4.856, 4.856,   0.11, 0.0662
466623, 811, 1.604,   1.604, 1.604,   0.178, 0.0975
466920, 812, 6.36,   6.36, 6.36,   0.0994, 0.0694
467086, 813, 3.148,   0, 3.148,   0, 0.196
467784, 814, 0.664,   0.664, 0,   0.0978, 0
467974, 815, 0.646,   0, 0.646,   0, 0.0991
468896, 816, 1.744,   0, 1.744,   0, 0.101
469178, 817, 1.318,   0, 1.318,   0, 0.121
469715, 818, 9.308,   0, 9.308,   0, 0.14
469961, 819, 3.81,   3.81, 3.81,   0.148, 0.0944
470079, 820, 4.66,   4.66, 4.66,   0.0806, 0.06
470636, 821, 1.388,   0, 1.388,   0, 0.108
470708, 822, 1.41,   1.412, 1.408,   0.129, 0.141
471002, 823, 1,   0, 1,   0, 0.219
471384, 824, 0.358,   0, 0.358,   0, 0.0819
472202, 825, 1.396,   1.396, 1.396,   0.104, 0.104
472863, 826, 1.494,   1.494, 1.494,   0.293, 0.107
473257, 827, 3.676,   3.676, 3.676,   0.0947, 0.0897
473467, 828, 1.166,   0, 1.166,   0, 0.358
474024, 829, 1.372,   1.372, 0,   0.12, 0
475117, 830, 0.23,   0.23, 0.23,   0.137, 0.0975
475794, 831, 2.784,   0, 2.784,   0, 0.223
476216, 832, 2.672,   0, 2.672,   0, 0.14
476457, 833, 1.528,   0, 1.528,   0, 0.11
477362, 834, 2.136,   0, 2.136,   0, 0.127
478165, 835, 1.572,   0, 1.572,   0, 0.19
478174, 836, 2.164,   2.164, 2.164,   0.101, 0.199
479105, 837, 0.542,   0.544, 0.54,   0.249, 0.26
479318, 838, 1.188,   1.19, 1.186,   0.14, 0.146
479442, 839, 0.824,   0, 0.824,   0, 0.358
480036, 840, 1.154,   0, 1.154,   0, 0.226
480207, 841, 1.664,   1.664, 1.664,   0.123, 0.0975
480478, 842, 3.974,   3.972, 3.976,   0.0884, 0.14
481472, 843, 0.944,   0, 0.944,   0, 0.101
482087, 844, 6.572,   6.572, 0,   0.134, 0
482448, 845, 2.628,   0, 2.628,   0, 0.147
483152, 846, 3.484,   3.484, 0,   0.0775, 0
483350, 847, 13.01,   13.01, 13.01,   0.121, 0.115
483489, 848, 1.364,   1.364, 0,   0.131, 0
484083, 849, 10.99,   11, 10.99,   0.165, 0.0834
484477, 850, 0.536,   0, 0.536,   0, 0.112
484746, 851, 14.76,   14.76, 14.76,   0.0791, 0.0772
484858, 852, 7.586,   7.586, 7.586,   0.0822, 0.141
486072, 853, 0.412,   0, 0.412,   0, 0.0616
486147, 854, 2.144,   2.144, 2.144,   0.137, 0.147
486926, 855, 2.63,   2.628, 2.632,   0.11, 0.0912
489726, 856, 2.596,   2.596, 2.596,   0.303, 0.121
490151, 857, 0.202,   0, 0.202,   0, 0.127
490337, 858, 0.386,   0, 0.386,   0, 0.252
490999, 859, 2.192,   2.192, 2.192,   0.134, 0.108
491433, 860, 1.36,   1.36, 1.36,   0.0728, 0.122
492861, 861, 4.578,   4.58, 4.576,   0.0931, 0.169
493332, 862, 1.98,   1.98, 1.98,   0.217, 0.118
494457, 863, 7.016,   7.016, 0,   0.126, 0
494684, 864, 6.768,   6.768, 6.768,   0.107, 0.0959
494859, 865, 1.086,   1.088, 1.084,   0.102, 0.0897
495350, 866, 1.204,   0, 1.204,   0, 0.0928
495362, 867, 1.956,   0, 1.956,   0, 0.158
495459, 868, 0.496,   0.496, 0.496,   0.234, 0.147
495840, 869, 1.268,   0, 1.268,   0, 0.102
496009, 870, 4.65,   0, 4.65,   0, 0.0756
496306, 871, 0.268,   0.268, 0.268,   0.0994, 0.0756
496976, 872, 4.504,   4.504, 4.504,   0.156, 0.126
498678, 873, 0.812,   0.812, 0,   0.132, 0
498945, 874, 4.644,   4.644, 4.644,   0.17, 0.104
499013, 875, 2.496,   2.496, 2.496,   0.0884, 0.0772
500318, 876, 0.54,   0, 0.54,   0, 0.0787
500711, 877, 6.826,   6.828, 6.824,   0.207, 0.0944
500836, 878, 1.136,   1.136, 1.136,   0.212, 0.233
501565, 879, 2.622,   0, 2.622,   0, 0.212
502077, 880, 0.326,   0.328, 0.324,   0.0916, 0.101
502863, 881, 2.068,   0, 2.068,   0, 0.132
504137, 882, 0.308,   0, 0.308,   0, 0.119
505427, 883, 5.704,   5.704, 5.704,   0.0791, 0.165
505588, 884, 1.878,   1.878, 1.878,   0.124, 0.127
507210, 885, 1.89,   1.888, 1.892,   0.107, 0.105
507429, 886, 14.54,   14.54, 14.54,   0.109, 0.105
507744, 887, 0.196,   0.196, 0,   0.153, 0
507856, 888, 0.47,   0, 0.47,   0, 0.0709
509034, 889, 1.98,   0, 1.98,   0, 0.196
509702, 890, 5.988,   0, 5.988,   0, 0.119
509736, 891, 7.692,   0, 7.692,   0, 0.358
510317, 892, 2.544,   2.544, 2.544,   0.0759, 0.112
513325, 893, 1.416,   1.416, 1.416,   0.174, 0.0647
513424, 894, 2.32,   2.32, 2.32,   0.0822, 0.0772
513732, 895, 12.1,   12.1, 12.1,   0.107, 0.0803
514508, 896, 3.208,   3.208, 3.208,   0.148, 0.276
514824, 897, 0.636,   0, 0.636,   0, 0.0803
515084, 898, 3.928,   3.928, 0,   0.0947, 0
515233, 899, 0.512,   0, 0.512,   0, 0.0834
515873, 900, 6.682,   6.682, 6.682,   0.0681, 0.0959
516079, 901, 8.16,   0, 8.16,   0, 0.155
516236, 902, 13.93,   0, 13.93,   0, 0.0803
516332, 903, 0.784,   0, 0.784,   0, 0.187
516515, 904, 3.672,   0, 3.672,   0, 0.108
516589, 905, 2.248,   0, 2.248,   0, 0.0944
517076, 906, 3.134,   0, 3.134,   0, 0.23
518054, 907, 0.332,   0, 0.332,   0, 0.143
518243, 908, 3.28,   0, 3.28,   0, 0.122
518259, 909, 0.274,   0, 0.274,   0, 0.282
518361, 910, 2.244,   2.244, 2.244,   0.124, 0.0928
518485, 911, 1.848,   1.848, 0,   0.124, 0
519633, 912, 3.564,   3.564, 0,   0.113, 0
520429, 913, 3.012,   3.012, 3.012,   0.09, 0.118
520577, 914, 2.508,   2.508, 2.508,   0.09, 0.118
520616, 915, 1.656,   1.656, 1.656,   0.253, 0.13
520914, 916, 1.252,   1.252, 1.252,   0.0744, 0.0772
521941, 917, 0.92,   0.92, 0.92,   0.12, 0.0772
522465, 918, 0.224,   0, 0.224,   0, 0.101
523409, 919, 11.24,   11.24, 0,   0.0806, 0
523927, 920, 2.992,   2.992, 2.992,   0.104, 0.11
524622, 921, 14.24,   14.24, 14.24,   0.121, 0.112
527976, 922, 3.978,   0, 3.978,   0, 0.0725
528202, 923, 2.774,   2.774, 0,   0.142, 0
528222, 924, 1.212,   0, 1.212,   0, 0.358
528290, 925, 2.42,   0, 2.42,   0, 0.0616
528508, 926, 7.262,   7.262, 0,   0.124, 0
528771, 927, 2.728,   0, 2.728,   0, 0.126
529657, 928, 0.54,   0, 0.54,   0, 0.176
529942, 929, 3.38,   0, 3.38,   0, 0.0787
530261, 930, 4.608,   4.608, 0,   0.231, 0
530354, 931, 5.368,   5.368, 5.368,   0.115, 0.176
530495, 932, 2.936,   2.936, 2.936,   0.235, 0.0912
530577, 933, 2.558,   0, 2.558,   0, 0.146
530813, 934, 0.372,   0, 0.372,   0, 0.16
530975, 935, 9.448,   0, 9.448,   0, 0.14
531318, 936, 0.168,   0, 0.168,   0, 0.0647
531334, 937, 3.26,   0, 3.26,   0, 0.0694
531497, 938, 0.428,   0.428, 0.428,   0.185, 0.126
531547, 939, 3.364,   3.364, 3.364,   0.184, 0.152
531750, 940, 4.82,   4.82, 4.82,   0.168, 0.141
532002, 941, 4.048,   0, 4.048,   0, 0.204
532294, 942, 0.848,   0, 0.848,   0, 0.137
532483, 943, 2.328,   0, 2.328,   0, 0.0991
533465, 944, 0.358,   0, 0.358,   0, 0.0881
533649, 945, 0.504,   0, 0.504,   0, 0.21
533669, 946, 0.622,   0, 0.622,   0, 0.0678
534751, 947, 0.96,   0.96, 0.96,   0.0634, 0.132
534973, 948, 0.392,   0, 0.392,   0, 0.165
535350, 949, 1.028,   1.028, 1.028,   0.0728, 0.0694
538561, 950, 3.652,   3.652, 3.652,   0.138, 0.154
538928, 951, 13.33,   0, 13.33,   0, 0.0803
539716, 952, 0.358,   0.356, 0.36,   0.107, 0.0928
539812, 953, 1.172,   0, 1.172,   0, 0.129
541777, 954, 0.396,   0.396, 0.396,   0.112, 0.11
542097, 955, 0.21,   0.21, 0.21,   0.106, 0.0678
